Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Netherlands,NLD,Land area (sq. km),AG.LND.TOTL.K2,,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33760,33730,33730,33720,33720,33690,33690,33670,33670,33670,33670,33670,33670,33670,,
New Caledonia,NCL,Land area (sq. km),AG.LND.TOTL.K2,,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,,
New Zealand,NZL,Land area (sq. km),AG.LND.TOTL.K2,,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,,
Nicaragua,NIC,Land area (sq. km),AG.LND.TOTL.K2,,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,,
Niger,NER,Land area (sq. km),AG.LND.TOTL.K2,,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,,
Nigeria,NGA,Land area (sq. km),AG.LND.TOTL.K2,,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,,
North America,NAC,Land area (sq. km),AG.LND.TOTL.K2,,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18124604,18127564,18127564,18127564,18127564,18127564,18127564,18127564,18127564,18113064,18113064,18113064,18113064,18113064,18113064,18113064,18113064,18113064,18113064,18113064,18113064,18113064,17936174,,
North Macedonia,MKD,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25430,25430,25430,25430,25430,25430,25430,25430,25430,25430,25430,25430,25430,25430,25430,25230,25230,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,25220,,
Northern Mariana Islands,MNP,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,,
Norway,NOR,Land area (sq. km),AG.LND.TOTL.K2,,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365244,365122.96,365108,365190.7,365145.73,365123,365108,365094,364285,364270,,
Not classified,INX,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Land area (sq. km),AG.LND.TOTL.K2,,35163999.7,35163979.7,35163989.7,35163989.7,35163979.7,35163969.7,35163959.7,35163949.7,35163949.7,35163939.7,35163929.7,35163829.7,35163829.7,35163799.7,35163579.7,35163499.7,35163379.7,35163379.7,35163340.41,35163160.41,35163240.41,35163030.41,35162990.41,35161500.49,35161400.57,35161500.65,35161400.73,35161390.81,35161390.89,35161390.97,35161391.05,35348828.13,35474178.21,35474168.29,35474158.37,35474047.15,35473945.94,35473914.72,35473873.5,35510645.74,35510394.52,35510923.3,35511312.08,35511030.85,35510909.63,35510288.41,35510387.18,35495387.78,35496276.78,35497717.59,35497492.79,35497911.89,35499286.75,35499972.59,35499446.23,35509557.06,35508833.78,35509442.21,35509392.22,35508595.8,35331823.4,,
Oman,OMN,Land area (sq. km),AG.LND.TOTL.K2,,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,,
Other small states,OSS,Land area (sq. km),AG.LND.TOTL.K2,,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,1983394,2025804,2025804,2018881,2018881,2018881,2018881,2018881,2018881,2018881,2018881,2018881,2018891,2017218,2017228,2030678,2030688,2030698,2030698,2030700,2030672,2030675,2031755,2031636,2031643,2031671,2030952,2031526,2031528,2031533,2031538,,
Pacific island small states,PSS,Land area (sq. km),AG.LND.TOTL.K2,,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,62860,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64150,64150,64150,64150,64150,,
Pakistan,PAK,Land area (sq. km),AG.LND.TOTL.K2,,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,,
Palau,PLW,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,,
Panama,PAN,Land area (sq. km),AG.LND.TOTL.K2,,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74120,74120,74120,74120,74180,74180,74180,74180,,
Papua New Guinea,PNG,Land area (sq. km),AG.LND.TOTL.K2,,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,,
Paraguay,PRY,Land area (sq. km),AG.LND.TOTL.K2,,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,,
Peru,PER,Land area (sq. km),AG.LND.TOTL.K2,,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,,
Philippines,PHL,Land area (sq. km),AG.LND.TOTL.K2,,298260,298260,298260,298260,298260,298260,298260,298260,298260,298260,298260,298260,298230,298190,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,,
Poland,POL,Land area (sq. km),AG.LND.TOTL.K2,,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306290,306240,306330,306330,306320,306320,306300,306280,306280,306230,306220,306210,306190,306190,306190,306190,306170,306110,306130,306100,,
Portugal,PRT,Land area (sq. km),AG.LND.TOTL.K2,,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91500,91470,91470,91470,91470,91590,91590,91590,91590,91605.2,91605.6,91605.6,91605.6,91605.6,91605.6,91605.6,91605.6,91605.6,,
Post-demographic dividend,PST,Land area (sq. km),AG.LND.TOTL.K2,,30270187.7,30270167.7,30270177.7,30270177.7,30270167.7,30270157.7,30270147.7,30270137.7,30270137.7,30270127.7,30270117.7,30270017.7,30270017.7,30269987.7,30269757.7,30269677.7,30269547.7,30269547.7,30269508.41,30269328.41,30269408.41,30269188.41,30269148.41,30267658.49,30267558.57,30267658.65,30267558.73,30267548.81,30267548.89,30267548.97,30267549.05,31239757.13,31316971.21,31316947.29,31316987.37,31316932.15,31316831.94,31316704.72,31316669.5,31353456.74,31353207.52,31350877.3,31351347.08,31350977.85,31350824.63,31350250.01,31350307.38,31335323.98,31336189.28,31337635.29,31337896.69,31338102.79,31335989.05,31336539.89,31336096.63,31346159.56,31345929.58,31346074.11,31346071.12,31345264.7,31168492.4,,
Pre-demographic dividend,PRE,Land area (sq. km),AG.LND.TOTL.K2,,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066781,20066381,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20065981,20166981,20166981,20166981,20166981,20166981,20166981,20166981,20166981,20166981,20166981,20166981,20186963.63,20187006.33,20186985.03,20187013.61,20187038.49,20184000.59,20184706.1,20184984.99,20308908.12,20308688.28,20308675.19,20308727.78,20308716.46,20308710.23,20308716.71,20308719.55,20308679.83,20308679.83,,
Puerto Rico,PRI,Land area (sq. km),AG.LND.TOTL.K2,,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,,
Qatar,QAT,Land area (sq. km),AG.LND.TOTL.K2,,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11490,11490,11490,11490,11490,11490,11490,11490,,
Romania,ROU,Land area (sq. km),AG.LND.TOTL.K2,,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,230340,229350,229350,229460,229460,229460,229510,229490,229520,229530,229590,229600,229710,229710,229870,229950,230000,229980,229980,229890,229900,230060,230050,230170,230020,230030,230080,230080,230080,230080,230080,230080,230080,230080,,
Russian Federation,RUS,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16389950,16386180,16381330,16378380,16377960,16378650,16381300,16388510,16381340,16380440,16380940,16380980,16381230,16381390,16377740,16377740,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,,
Rwanda,RWA,Land area (sq. km),AG.LND.TOTL.K2,,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,,
Samoa,WSM,Land area (sq. km),AG.LND.TOTL.K2,,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2780,2780,2780,2780,2780,,
San Marino,SMR,Land area (sq. km),AG.LND.TOTL.K2,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,
Sao Tome and Principe,STP,Land area (sq. km),AG.LND.TOTL.K2,,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,960,,
Saudi Arabia,SAU,Land area (sq. km),AG.LND.TOTL.K2,,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,,
Senegal,SEN,Land area (sq. km),AG.LND.TOTL.K2,,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,,
Serbia,SRB,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,84090,84090,,
Seychelles,SYC,Land area (sq. km),AG.LND.TOTL.K2,,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,,
Sierra Leone,SLE,Land area (sq. km),AG.LND.TOTL.K2,,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,,
Singapore,SGP,Land area (sq. km),AG.LND.TOTL.K2,,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,675,687,689,689,694,695,700,700,702,704,706,707,709,709,709,712,714,716,718,718,,
Sint Maarten (Dutch part),SXM,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,34,34,34,34,34,34,34,34,34,,
Slovak Republic,SVK,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48110,48100,48100,48100,48100,48100,48090,48091,48088,48088,48088,48080,48082,48080,48080,48080,48080,48080,48080,,
Slovenia,SVN,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20146.2,20145.8,20146.2,20146,20145.7,20140,20140,20142.6,20142,20138.1,20136.4,20136.4,20136.4,20136.4,,
Small states,SST,Land area (sq. km),AG.LND.TOTL.K2,,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451054,2451194,2451194,2451194,2451194,2451194,2451104,2451104,2451104,2451104,2451104,2451104,2451104,2451104,2451104,2451104,2451104,2452444,2494854,2494854,2487931,2487931,2487931,2487931,2487931,2487931,2487931,2487931,2487931,2487941,2486268,2486278,2499728,2499738,2499748,2499748,2499750,2499722,2499725,2500805,2500686,2500693,2500721,2499952,2500526,2500528,2500533,2500538,,
Solomon Islands,SLB,Land area (sq. km),AG.LND.TOTL.K2,,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,,
Somalia,SOM,Land area (sq. km),AG.LND.TOTL.K2,,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,,
South Africa,ZAF,Land area (sq. km),AG.LND.TOTL.K2,,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,,
South Asia,SAS,Land area (sq. km),AG.LND.TOTL.K2,,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4772280,4772280,4772280,4772280,4772280,4772280,4772630,4772630,4772630,4772630,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770130,4770157,4770157,4770124,4770124.47,4770120,4770120,,
South Asia (IDA & IBRD),TSA,Land area (sq. km),AG.LND.TOTL.K2,,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4779203,4772280,4772280,4772280,4772280,4772280,4772280,4772630,4772630,4772630,4772630,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770947,4770130,4770157,4770157,4770124,4770124.47,4770120,4770120,,
South Sudan,SSD,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631930,631930,631930,631930,631930,631930,631930,631930,631930,631930,,
Spain,ESP,Land area (sq. km),AG.LND.TOTL.K2,,499780,499780,499780,499780,499780,499780,499780,499780,499780,499780,499780,499780,499780,499750,499630,499570,499540,499530,499540,499470,499460,499460,499430,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499440,499000,498520,499040,499210,499180,499090,498980,499110,498800,498660,500010,499880,500210,500210,500210,499661,499564,499547.35,499603.479,499570.036,499556.645,499733.244,,
Sri Lanka,LKA,Land area (sq. km),AG.LND.TOTL.K2,,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,61893,61893,61893,61864,61864.47,61860,61860,,
St. Kitts and Nevis,KNA,Land area (sq. km),AG.LND.TOTL.K2,,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,,
St. Lucia,LCA,Land area (sq. km),AG.LND.TOTL.K2,,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,,
St. Martin (French part),MAF,Land area (sq. km),AG.LND.TOTL.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,50,50,50,50,,
St. Vincent and the Grenadines,VCT,Land area (sq. km),AG.LND.TOTL.K2,,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,,
Sub-Saharan Africa,SSF,Land area (sq. km),AG.LND.TOTL.K2,,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23617791,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23765970.92,23766016.09,23766008.25,23766054.67,23766016.89,23766049.28,23766737.06,23766987.05,23890917.14,23890879.33,23890832.47,23890886.13,23890893.97,23890882.05,23890897.14,23890909.4,23890863.09,23890863.09,,
Sub-Saharan Africa (excluding high income),SSA,Land area (sq. km),AG.LND.TOTL.K2,,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617731,23617331,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23616931,23765510.92,23765556.09,23765548.25,23765594.67,23765556.89,23765589.28,23766277.06,23766527.05,23890457.14,23890419.33,23890372.47,23890426.13,23890433.97,23890422.05,23890437.14,23890449.4,23890403.09,23890403.09,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Land area (sq. km),AG.LND.TOTL.K2,,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23618191,23617791,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23617391,23765970.92,23766016.09,23766008.25,23766054.67,23766016.89,23766049.28,23766737.06,23766987.05,23890917.14,23890879.33,23890832.47,23890886.13,23890893.97,23890882.05,23890897.14,23890909.4,23890863.09,23890863.09,,
Sudan,SDN,Land area (sq. km),AG.LND.TOTL.K2,,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,,
Suriname,SUR,Land area (sq. km),AG.LND.TOTL.K2,,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,,
